prg rom size: 0x4000, chr rom size: 0x2000
C79E  78        SEI                             A:00 X:00 Y:00 P:24 SP:FD CYC:12
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10337
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10340
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10344
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10346
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10349
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10353
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10355
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10358
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10362
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10364
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10367
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10371
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10373
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10376
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10380
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10382
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10385
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10389
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10391
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10394
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10398
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10400
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10403
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10407
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10409
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10412
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10416
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10418
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10421
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10425
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10427
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10430
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10434
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10436
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10439
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10443
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10445
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10448
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10452
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10454
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10457
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10461
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10463
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10466
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10470
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10472
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10475
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10479
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10481
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10484
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10488
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10490
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10493
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10497
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10499
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10502
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10506
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10508
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10511
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10515
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10517
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10520
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10524
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10526
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10529
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10533
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10535
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10538
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10542
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10544
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10547
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10551
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10553
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10556
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10560
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10562
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10565
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10569
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10571
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10574
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10578
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10580
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10583
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10587
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10589
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10592
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10596
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10598
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10601
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10605
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10607
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10610
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10614
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10616
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10619
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10623
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10625
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10628
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10632
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10634
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10637
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10641
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10643
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10646
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10650
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10652
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10655
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10659
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10661
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10664
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10668
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10670
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10673
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10677
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10679
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10682
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10686
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10688
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10691
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10695
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10697
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10700
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10704
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10706
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10709
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10713
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10715
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10718
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10722
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10724
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10727
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10731
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10733
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10736
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10740
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10742
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10745
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10749
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10751
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10754
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10758
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10760
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10763
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10767
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10769
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10772
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10776
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10778
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10781
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10785
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10787
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10790
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10794
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10796
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10799
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10803
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10805
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10808
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10812
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10814
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10817
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10821
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10823
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10826
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10830
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10832
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10835
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10839
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10841
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10844
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10848
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10850
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10853
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10857
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10859
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10862
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10866
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10868
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10871
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10875
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10877
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10880
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10884
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10886
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10889
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10893
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10895
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10898
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10902
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10904
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10907
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10911
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10913
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10916
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10920
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10922
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10925
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10929
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10931
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10934
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10938
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10940
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10943
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10947
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10949
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10952
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10956
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10958
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10961
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10965
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10967
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10970
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10974
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10976
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10979
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10983
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10985
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10988
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:10992
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:10994
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:10997
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11001
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11003
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11006
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11010
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11012
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11015
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11019
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11021
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11024
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11028
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11030
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11033
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11037
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11039
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11042
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11046
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11048
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11051
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11055
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11057
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11060
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11064
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11066
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11069
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11073
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11075
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11078
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11082
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11084
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11087
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11091
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11093
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11096
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11100
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11102
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11105
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11109
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11111
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11114
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11118
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11120
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11123
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11127
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11129
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11132
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11136
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11138
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11141
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11145
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11147
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11150
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11154
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11156
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11159
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11163
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11165
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:11168
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:11172
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:11174
